0.28	1.0
1.01	2.0
1.68	3.0
2.37	4.0
3.06	1.0
3.77	2.0
4.45	3.0
5.16	4.0
5.81	1.0
6.5	2.0
7.2	3.0
7.9	4.0
8.59	1.0
9.24	2.0
9.92	3.0
10.6	4.0
11.24	1.0
11.94	2.0
12.64	3.0
13.33	4.0
14.01	1.0
14.71	2.0
15.39	3.0
16.07	4.0
16.78	1.0
17.46	2.0
18.15	3.0
18.81	4.0
19.49	1.0
20.17	2.0
20.85	3.0
21.52	4.0
22.22	1.0
22.89	2.0
23.59	3.0
24.28	4.0
24.96	1.0
25.66	2.0
26.35	3.0
27.03	4.0
27.72	1.0
28.41	2.0
29.11	3.0
29.81	4.0
30.51	1.0
31.19	2.0
31.89	3.0
32.57	4.0
33.27	1.0
33.95	2.0
34.66	3.0
35.33	4.0
36.02	1.0
36.72	2.0
37.41	3.0
38.09	4.0
38.76	1.0
39.47	2.0
40.17	3.0
40.84	4.0
41.55	1.0
42.22	2.0
42.9	3.0
43.58	4.0
44.27	1.0
44.96	2.0
45.64	3.0
46.33	4.0
47.02	1.0
47.7	2.0
48.39	3.0
49.08	4.0
49.78	1.0
50.46	2.0
51.15	3.0
51.84	4.0
52.54	1.0
53.23	2.0
53.94	3.0
54.61	4.0
55.28	1.0
55.98	2.0
56.68	3.0
57.34	4.0
58.05	1.0
58.72	2.0
59.39	3.0
60.07	4.0
60.76	1.0
61.45	2.0
62.15	3.0
62.85	4.0
63.55	1.0
64.25	2.0
64.96	3.0
65.66	4.0
66.37	1.0
67.07	2.0
67.73	3.0
68.42	4.0
69.11	1.0
69.77	2.0
70.41	3.0
71.07	4.0
71.76	1.0
72.45	2.0
73.12	3.0
73.82	4.0
74.51	1.0
75.18	2.0
75.87	3.0
76.54	4.0
77.22	1.0
77.91	2.0
78.6	3.0
79.27	4.0
79.97	1.0
80.65	2.0
81.35	3.0
82.04	4.0
82.74	1.0
83.41	2.0
84.11	3.0
84.77	4.0
85.45	1.0
86.13	2.0
86.83	3.0
87.51	4.0
88.18	1.0
88.86	2.0
89.55	3.0
90.23	4.0
90.93	1.0
91.61	2.0
92.29	3.0
92.97	4.0
93.65	1.0
94.31	2.0
95.02	3.0
95.68	4.0
96.39	1.0
97.07	2.0
97.76	3.0
98.43	4.0
99.1	1.0
99.82	2.0
100.51	3.0
101.21	4.0
101.88	1.0
102.57	2.0
103.27	3.0
103.97	4.0
104.65	1.0
105.34	2.0
106.04	3.0
106.72	4.0
107.41	1.0
108.09	2.0
108.77	3.0
109.44	4.0
110.13	1.0
110.79	2.0
111.46	3.0
112.15	4.0
112.82	1.0
113.52	2.0
114.23	3.0
114.89	4.0
115.56	1.0
116.24	2.0
116.93	3.0
117.59	4.0
118.28	1.0
118.97	2.0
119.66	3.0
120.33	4.0
121.03	1.0
121.7	2.0
122.4	3.0
123.06	4.0
123.73	1.0
124.4	2.0
125.07	3.0
125.75	4.0
126.44	1.0
127.1	2.0
127.8	3.0
128.45	4.0
129.13	1.0
129.79	2.0
130.47	3.0
131.12	4.0
131.81	1.0
132.5	2.0
133.17	3.0
133.84	4.0
134.52	1.0
135.19	2.0
135.86	3.0
136.54	4.0
137.21	1.0
137.86	2.0
138.55	3.0
139.23	4.0
139.88	1.0
140.56	2.0
141.24	3.0
141.91	4.0
142.57	1.0
143.24	2.0
143.91	3.0
144.59	4.0
145.27	1.0
145.95	2.0
146.61	3.0
147.29	4.0
147.94	1.0
148.62	2.0
149.3	3.0
149.95	4.0
150.61	1.0
151.28	2.0
151.95	3.0
152.6	4.0
153.28	1.0
153.95	2.0
154.61	3.0
155.28	4.0
155.95	1.0
156.62	2.0
157.29	3.0
157.96	4.0
158.63	1.0
159.31	2.0
160.0	3.0
