1.04	1.0
1.5	2.0
1.96	3.0
2.43	4.0
2.89	1.0
3.34	2.0
3.81	3.0
4.27	4.0
4.73	1.0
5.17	2.0
5.65	3.0
6.09	4.0
6.56	1.0
7.04	2.0
7.51	3.0
7.97	4.0
8.43	1.0
8.88	2.0
9.34	3.0
9.8	4.0
10.28	1.0
10.72	2.0
11.19	3.0
11.65	4.0
12.12	1.0
12.56	2.0
13.02	3.0
13.48	4.0
13.94	1.0
14.4	2.0
14.87	3.0
15.33	4.0
15.79	1.0
16.25	2.0
16.71	3.0
17.16	4.0
17.64	1.0
18.09	2.0
18.56	3.0
19.02	4.0
19.47	1.0
19.94	2.0
20.38	3.0
20.86	4.0
21.32	1.0
21.78	2.0
22.24	3.0
22.7	4.0
23.16	1.0
23.63	2.0
24.09	3.0
24.55	4.0
25.0	1.0
25.46	2.0
25.93	3.0
26.39	4.0
26.85	1.0
27.31	2.0
27.77	3.0
28.23	4.0
28.69	1.0
29.15	2.0
29.61	3.0
30.07	4.0
30.54	1.0
31.0	2.0
31.46	3.0
31.92	4.0
32.38	1.0
32.84	2.0
33.3	3.0
33.76	4.0
34.23	1.0
34.68	2.0
35.15	3.0
35.61	4.0
36.07	1.0
36.53	2.0
36.99	3.0
37.45	4.0
37.91	1.0
38.37	2.0
38.83	3.0
39.29	4.0
39.75	1.0
40.21	2.0
40.67	3.0
41.14	4.0
41.6	1.0
42.06	2.0
42.53	3.0
42.98	4.0
43.45	1.0
43.9	2.0
44.37	3.0
44.83	4.0
45.29	1.0
45.75	2.0
46.21	3.0
46.67	4.0
47.13	1.0
47.59	2.0
48.05	3.0
48.51	4.0
48.97	1.0
49.43	2.0
49.9	3.0
50.36	4.0
50.82	1.0
51.28	2.0
51.74	3.0
52.2	4.0
52.66	1.0
53.12	2.0
53.58	3.0
54.04	4.0
54.5	1.0
54.96	2.0
55.43	3.0
55.89	4.0
56.35	1.0
56.81	2.0
57.27	3.0
57.73	4.0
58.19	1.0
58.65	2.0
59.11	3.0
59.58	4.0
60.04	1.0
60.5	2.0
60.96	3.0
61.42	4.0
61.88	1.0
62.34	2.0
62.8	3.0
63.26	4.0
63.72	1.0
64.18	2.0
64.64	3.0
65.11	4.0
65.57	1.0
66.03	2.0
66.49	3.0
66.95	4.0
67.41	1.0
67.87	2.0
68.33	3.0
68.79	4.0
69.25	1.0
69.72	2.0
70.17	3.0
70.64	4.0
71.1	1.0
71.56	2.0
72.02	3.0
72.48	4.0
72.94	1.0
73.4	2.0
73.86	3.0
74.33	4.0
74.78	1.0
75.25	2.0
