0.9	2.0
1.55	3.0
2.2	4.0
2.91	1.0
3.58	2.0
4.21	3.0
4.88	4.0
5.52	1.0
6.15	2.0
6.83	3.0
7.48	4.0
8.13	1.0
8.78	2.0
9.45	3.0
10.11	4.0
10.78	1.0
11.47	2.0
12.13	3.0
12.79	4.0
13.46	1.0
14.12	2.0
14.79	3.0
15.44	4.0
16.11	1.0
16.79	2.0
17.46	3.0
18.12	4.0
18.78	1.0
19.44	2.0
20.08	3.0
20.74	4.0
21.42	1.0
22.08	2.0
22.75	3.0
23.42	4.0
24.08	1.0
24.74	2.0
25.41	3.0
26.04	4.0
26.7	1.0
27.36	2.0
28.04	3.0
28.71	4.0
29.37	1.0
30.04	2.0
30.69	3.0
31.36	4.0
32.03	1.0
32.69	2.0
33.35	3.0
34.02	4.0
34.69	1.0
35.34	2.0
36.0	3.0
36.67	4.0
37.33	1.0
38.0	2.0
38.67	3.0
39.33	4.0
39.97	1.0
40.65	2.0
41.31	3.0
41.99	4.0
42.65	1.0
43.32	2.0
43.97	3.0
44.62	4.0
45.26	1.0
45.92	2.0
46.57	3.0
47.24	4.0
47.89	1.0
48.57	2.0
49.25	3.0
49.92	4.0
50.56	1.0
51.22	2.0
51.88	3.0
52.54	4.0
53.22	1.0
53.9	2.0
54.57	3.0
55.23	4.0
55.88	1.0
56.55	2.0
57.22	3.0
57.86	4.0
58.53	1.0
59.19	2.0
59.84	3.0
60.51	4.0
61.18	1.0
61.83	2.0
62.5	3.0
63.13	4.0
63.8	1.0
64.46	2.0
65.13	3.0
65.8	4.0
66.45	1.0
67.12	2.0
67.78	3.0
68.44	4.0
69.11	1.0
69.8	2.0
70.46	3.0
71.12	4.0
71.78	1.0
72.44	2.0
73.11	3.0
73.76	4.0
74.41	1.0
75.08	2.0
75.74	3.0
76.4	4.0
77.06	1.0
77.72	2.0
78.39	3.0
79.05	4.0
79.72	1.0
80.39	2.0
81.04	3.0
81.7	4.0
82.34	1.0
83.01	2.0
83.66	3.0
84.32	4.0
84.97	1.0
85.66	2.0
86.32	3.0
86.99	4.0
87.64	1.0
88.31	2.0
88.96	3.0
89.64	4.0
90.31	1.0
90.98	2.0
91.64	3.0
92.33	4.0
92.98	1.0
93.65	2.0
94.29	3.0
94.96	4.0
95.59	1.0
96.3	2.0
96.97	3.0
97.62	4.0
98.25	1.0
98.92	2.0
99.58	3.0
100.26	4.0
100.91	1.0
101.56	2.0
102.18	3.0
102.88	4.0
103.54	1.0
104.21	2.0
104.82	3.0
105.53	4.0
106.19	1.0
106.84	2.0
107.46	3.0
108.18	4.0
108.85	1.0
109.51	2.0
110.18	3.0
110.84	4.0
111.51	1.0
112.15	2.0
112.81	3.0
113.47	4.0
114.14	1.0
114.81	2.0
115.48	3.0
116.12	4.0
116.78	1.0
117.44	2.0
118.11	3.0
118.77	4.0
119.43	1.0
120.11	2.0
120.76	3.0
121.43	4.0
122.08	1.0
122.75	2.0
123.42	3.0
124.08	4.0
124.73	1.0
125.42	2.0
126.09	3.0
126.74	4.0
127.39	1.0
128.05	2.0
128.72	3.0
129.38	4.0
130.02	1.0
130.7	2.0
131.35	3.0
131.99	4.0
132.66	1.0
133.34	2.0
134.01	3.0
134.66	4.0
135.33	1.0
136.0	2.0
136.65	3.0
137.31	4.0
137.97	1.0
138.62	2.0
139.3	3.0
139.96	4.0
140.63	1.0
141.3	2.0
141.97	3.0
142.64	4.0
143.3	1.0
143.97	2.0
144.62	3.0
145.3	4.0
145.94	1.0
146.61	2.0
147.26	3.0
147.92	4.0
148.57	1.0
149.25	2.0
149.92	3.0
150.58	4.0
151.22	1.0
151.9	2.0
152.55	3.0
153.23	4.0
153.88	1.0
154.57	2.0
155.23	3.0
155.9	4.0
156.54	1.0
157.2	2.0
157.86	3.0
158.51	4.0
159.17	1.0
159.84	2.0
160.51	3.0
161.18	4.0
162.16	1.0
163.16	2.0
164.15	3.0
165.15	4.0
165.81	1.0
166.48	2.0
167.14	3.0
167.8	4.0
168.46	1.0
169.1	2.0
169.76	3.0
170.44	4.0
171.1	1.0
171.78	2.0
172.43	3.0
173.09	4.0
173.74	1.0
174.41	2.0
175.06	3.0
175.77	4.0
176.43	1.0
177.11	2.0
177.77	3.0
178.42	4.0
179.06	1.0
179.74	2.0
180.38	3.0
181.04	4.0
181.7	1.0
182.39	2.0
183.06	3.0
183.73	4.0
184.38	1.0
185.04	2.0
185.69	3.0
186.36	4.0
187.01	1.0
187.68	2.0
188.35	3.0
189.04	4.0
189.68	1.0
190.34	2.0
190.98	3.0
191.66	4.0
192.31	1.0
192.98	2.0
193.62	3.0
194.28	4.0
194.92	1.0
195.62	2.0
196.29	3.0
196.97	4.0
