0.45	1.0
0.89	2.0
1.35	3.0
1.8	4.0
2.24	1.0
2.67	2.0
3.13	3.0
3.55	4.0
3.99	1.0
4.45	2.0
4.89	3.0
5.33	4.0
5.76	1.0
6.2	2.0
6.64	3.0
7.05	4.0
7.49	1.0
7.92	2.0
8.35	3.0
8.78	4.0
9.21	1.0
9.64	2.0
10.08	3.0
10.5	4.0
10.95	1.0
11.37	2.0
11.82	3.0
12.24	4.0
12.69	1.0
13.11	2.0
13.56	3.0
13.99	4.0
14.43	1.0
14.86	2.0
15.31	3.0
15.73	4.0
16.17	1.0
16.6	2.0
17.04	3.0
17.46	4.0
17.9	1.0
18.33	2.0
18.76	3.0
19.2	4.0
19.64	1.0
20.07	2.0
20.51	3.0
20.93	4.0
21.37	1.0
21.8	2.0
22.24	3.0
22.66	4.0
23.1	1.0
23.52	2.0
23.96	3.0
24.38	4.0
24.82	1.0
25.25	2.0
25.68	3.0
26.1	4.0
26.54	1.0
26.97	2.0
27.4	3.0
27.82	4.0
28.26	1.0
28.67	2.0
29.11	3.0
29.54	4.0
29.97	1.0
30.39	2.0
30.83	3.0
31.25	4.0
31.7	1.0
32.11	2.0
32.55	3.0
32.98	4.0
33.42	1.0
33.84	2.0
34.28	3.0
34.69	4.0
35.14	1.0
35.58	2.0
36.01	3.0
36.44	4.0
36.87	1.0
37.3	2.0
37.73	3.0
38.16	4.0
38.61	1.0
39.02	2.0
39.47	3.0
39.89	4.0
40.33	1.0
40.75	2.0
41.19	3.0
41.61	4.0
42.05	1.0
42.48	2.0
42.93	3.0
43.34	4.0
43.79	1.0
44.21	2.0
44.64	3.0
45.07	4.0
45.51	1.0
45.94	2.0
46.37	3.0
46.78	4.0
47.21	1.0
47.64	2.0
48.07	3.0
48.5	4.0
48.93	1.0
49.35	2.0
49.78	3.0
50.2	4.0
50.65	1.0
51.06	2.0
51.51	3.0
51.92	4.0
52.36	1.0
52.79	2.0
53.22	3.0
53.64	4.0
54.09	1.0
54.5	2.0
54.95	3.0
55.37	4.0
55.8	1.0
56.22	2.0
56.66	3.0
57.07	4.0
57.51	1.0
57.93	2.0
58.36	3.0
58.78	4.0
59.22	1.0
59.64	2.0
60.07	3.0
60.49	4.0
60.93	1.0
61.35	2.0
61.77	3.0
62.2	4.0
62.63	1.0
63.07	2.0
63.49	3.0
63.95	4.0
64.38	1.0
64.82	2.0
65.26	3.0
65.69	4.0
66.14	1.0
66.61	2.0
67.05	3.0
67.51	4.0
67.94	1.0
68.38	2.0
68.81	3.0
69.23	4.0
69.66	1.0
70.1	2.0
70.52	3.0
