0.48	1.0
0.77	2.0
1.07	3.0
1.37	4.0
1.68	1.0
1.97	2.0
2.28	3.0
2.57	4.0
2.88	1.0
3.17	2.0
3.48	3.0
3.77	4.0
4.08	1.0
4.38	2.0
4.7	3.0
5.0	4.0
5.31	1.0
5.62	2.0
5.93	3.0
6.24	4.0
6.55	1.0
6.84	2.0
7.15	3.0
7.44	4.0
7.75	1.0
8.04	2.0
8.35	3.0
8.64	4.0
8.96	1.0
9.26	2.0
9.57	3.0
9.87	4.0
10.17	1.0
10.48	2.0
10.78	3.0
11.07	4.0
11.38	1.0
11.67	2.0
11.97	3.0
12.27	4.0
12.57	1.0
12.88	2.0
13.18	3.0
13.48	4.0
13.78	1.0
14.08	2.0
14.39	3.0
14.69	4.0
15.0	1.0
15.3	2.0
15.61	3.0
15.91	4.0
16.22	1.0
16.52	2.0
16.83	3.0
17.13	4.0
17.43	1.0
17.73	2.0
18.04	3.0
18.34	4.0
18.64	1.0
18.94	2.0
19.25	3.0
19.54	4.0
19.84	1.0
20.15	2.0
20.45	3.0
20.76	4.0
21.07	1.0
21.37	2.0
21.67	3.0
21.98	4.0
22.28	1.0
22.58	2.0
22.87	3.0
23.18	4.0
23.48	1.0
23.78	2.0
24.08	3.0
24.4	4.0
24.7	1.0
25.01	2.0
25.31	3.0
25.62	4.0
25.91	1.0
26.21	2.0
26.51	3.0
26.81	4.0
27.12	1.0
27.42	2.0
27.74	3.0
28.05	4.0
28.34	1.0
28.64	2.0
28.95	3.0
29.26	4.0
29.57	1.0
29.86	2.0
30.16	3.0
30.47	4.0
30.77	1.0
31.07	2.0
31.37	3.0
31.68	4.0
31.99	1.0
32.29	2.0
32.59	3.0
32.9	4.0
33.2	1.0
33.49	2.0
33.8	3.0
34.1	4.0
34.4	1.0
34.7	2.0
35.01	3.0
35.32	4.0
35.63	1.0
35.93	2.0
36.23	3.0
36.53	4.0
36.84	1.0
37.14	2.0
37.44	3.0
37.73	4.0
38.04	1.0
38.34	2.0
38.64	3.0
38.95	4.0
39.26	1.0
39.56	2.0
39.88	3.0
40.19	4.0
40.49	1.0
40.8	2.0
41.11	3.0
41.41	4.0
41.72	1.0
42.01	2.0
42.32	3.0
42.62	4.0
42.92	1.0
43.21	2.0
43.52	3.0
43.82	4.0
44.12	1.0
44.42	2.0
44.72	3.0
45.02	4.0
45.34	1.0
45.64	2.0
45.94	3.0
46.24	4.0
46.54	1.0
46.84	2.0
47.15	3.0
47.45	4.0
47.75	1.0
48.05	2.0
48.34	3.0
48.65	4.0
48.96	1.0
49.27	2.0
49.58	3.0
49.89	4.0
50.19	1.0
50.5	2.0
50.8	3.0
51.1	4.0
51.41	1.0
51.71	2.0
52.01	3.0
52.31	4.0
52.61	1.0
52.92	2.0
53.22	3.0
53.53	4.0
53.83	1.0
54.13	2.0
54.44	3.0
54.75	4.0
55.06	1.0
55.35	2.0
55.66	3.0
