0.21	1.0
0.93	2.0
1.65	3.0
2.41	4.0
3.12	1.0
3.87	2.0
4.6	3.0
5.33	4.0
6.04	1.0
6.79	2.0
7.51	3.0
8.25	4.0
8.95	1.0
9.69	2.0
10.41	3.0
11.15	4.0
11.89	1.0
12.59	2.0
13.31	3.0
14.02	4.0
14.73	1.0
15.44	2.0
16.15	3.0
16.87	4.0
17.61	1.0
18.34	2.0
19.08	3.0
19.8	4.0
20.51	1.0
21.24	2.0
21.95	3.0
22.63	4.0
23.37	1.0
24.1	2.0
24.82	3.0
25.58	4.0
26.28	1.0
27.03	2.0
27.76	3.0
28.5	4.0
29.22	1.0
29.97	2.0
30.68	3.0
31.43	4.0
32.15	1.0
32.89	2.0
33.63	3.0
34.37	4.0
35.09	1.0
35.82	2.0
36.55	3.0
37.26	4.0
37.97	1.0
38.72	2.0
39.46	3.0
40.16	4.0
40.88	1.0
41.6	2.0
42.35	3.0
43.07	4.0
43.79	1.0
44.51	2.0
45.23	3.0
45.95	4.0
46.68	1.0
47.41	2.0
48.14	3.0
48.88	4.0
49.61	1.0
50.31	2.0
51.04	3.0
51.78	4.0
52.52	1.0
53.26	2.0
53.96	3.0
54.71	4.0
55.44	1.0
56.15	2.0
56.88	3.0
57.63	4.0
58.35	1.0
59.09	2.0
59.79	3.0
60.52	4.0
61.27	1.0
61.98	2.0
62.72	3.0
63.45	4.0
64.2	1.0
64.92	2.0
65.64	3.0
66.4	4.0
67.11	1.0
67.81	2.0
68.52	3.0
69.21	4.0
69.89	1.0
70.63	2.0
71.31	3.0
72.0	4.0
72.69	1.0
73.39	2.0
74.07	3.0
74.74	4.0
75.43	1.0
76.1	2.0
76.78	3.0
77.46	4.0
78.13	1.0
78.8	2.0
79.47	3.0
80.13	4.0
80.78	1.0
81.48	2.0
82.17	3.0
82.85	4.0
83.54	1.0
84.23	2.0
84.91	3.0
85.59	4.0
86.27	1.0
86.97	2.0
87.65	3.0
88.32	4.0
89.0	1.0
89.67	2.0
90.33	3.0
91.0	4.0
91.68	1.0
92.37	2.0
93.06	3.0
93.75	4.0
94.45	1.0
95.15	2.0
95.83	3.0
96.52	4.0
97.19	1.0
97.9	2.0
98.59	3.0
99.28	4.0
99.96	1.0
100.67	2.0
101.34	3.0
102.03	4.0
102.69	1.0
103.38	2.0
104.05	3.0
104.74	4.0
105.41	1.0
106.1	2.0
106.74	3.0
107.43	4.0
108.11	1.0
108.79	2.0
109.47	3.0
110.14	4.0
110.8	1.0
111.49	2.0
112.17	3.0
112.84	4.0
113.51	1.0
114.21	2.0
114.87	3.0
115.58	4.0
116.26	1.0
116.95	2.0
117.61	3.0
118.29	4.0
118.97	1.0
119.64	2.0
120.29	3.0
120.98	4.0
121.64	1.0
122.31	2.0
122.98	3.0
123.68	4.0
124.36	1.0
125.05	2.0
125.7	3.0
126.38	4.0
127.04	1.0
127.73	2.0
128.37	3.0
129.07	4.0
129.72	1.0
130.42	2.0
131.08	3.0
131.74	4.0
132.39	1.0
133.07	2.0
133.73	3.0
134.37	4.0
135.03	1.0
135.69	2.0
136.35	3.0
137.0	4.0
137.64	1.0
138.29	2.0
138.94	3.0
139.62	4.0
140.24	1.0
140.92	2.0
141.58	3.0
142.24	4.0
142.87	1.0
143.55	2.0
144.21	3.0
144.83	4.0
145.48	1.0
146.14	2.0
146.8	3.0
147.43	4.0
148.09	1.0
148.79	2.0
149.47	3.0
150.14	4.0
150.81	1.0
151.47	2.0
152.12	3.0
152.76	4.0
153.43	1.0
154.09	2.0
154.74	3.0
155.4	4.0
156.07	1.0
156.74	2.0
157.39	3.0
158.04	4.0
158.68	1.0
159.38	2.0
160.06	3.0
160.71	4.0
161.37	1.0
162.04	2.0
162.69	3.0
163.35	4.0
164.02	1.0
164.68	2.0
165.33	3.0
165.97	4.0
166.63	1.0
167.28	2.0
167.94	3.0
168.62	4.0
169.3	1.0
170.3	2.0
171.28	3.0
172.26	4.0
173.23	1.0
173.89	2.0
174.56	3.0
175.23	4.0
175.88	1.0
176.53	2.0
177.19	3.0
177.83	4.0
178.47	1.0
179.15	2.0
179.8	3.0
180.46	4.0
181.12	1.0
181.78	2.0
182.44	3.0
183.11	4.0
183.79	1.0
184.45	2.0
185.11	3.0
185.76	4.0
186.42	1.0
187.06	2.0
187.71	3.0
188.36	4.0
189.02	1.0
189.67	2.0
190.32	3.0
190.96	4.0
191.62	1.0
192.27	2.0
192.92	3.0
193.57	4.0
194.2	1.0
194.86	2.0
195.53	3.0
196.16	4.0
196.79	1.0
197.44	2.0
198.06	3.0
198.72	4.0
199.35	1.0
200.03	2.0
200.66	3.0
201.3	4.0
201.94	1.0
202.58	2.0
203.21	3.0
203.83	4.0
204.45	1.0
205.11	2.0
205.75	3.0
206.37	4.0
207.02	1.0
207.65	2.0
208.31	3.0
208.9	4.0
209.5	1.0
210.13	2.0
210.77	3.0
211.38	4.0
212.02	1.0
212.66	2.0
213.27	3.0
213.89	4.0
214.51	1.0
215.14	2.0
215.76	3.0
216.37	4.0
217.01	1.0
217.64	2.0
218.29	3.0
218.9	4.0
219.5	1.0
220.1	2.0
220.73	3.0
221.36	4.0
221.99	1.0
222.63	2.0
223.25	3.0
223.83	4.0
224.45	1.0
225.07	2.0
225.7	3.0
226.32	4.0
226.96	1.0
227.57	2.0
228.2	3.0
228.8	4.0
229.41	1.0
230.04	2.0
230.62	3.0
231.27	4.0
231.91	1.0
232.52	2.0
233.15	3.0
233.76	4.0
234.34	1.0
234.95	2.0
235.57	3.0
236.17	4.0
236.81	1.0
237.42	2.0
