0.42	1.0
1.19	2.0
1.97	3.0
2.75	4.0
3.54	1.0
4.3	2.0
5.05	3.0
5.82	4.0
6.62	1.0
7.37	2.0
8.14	3.0
8.91	4.0
9.68	1.0
10.44	2.0
11.21	3.0
12.0	4.0
12.77	1.0
13.52	2.0
14.28	3.0
15.04	4.0
15.82	1.0
16.55	2.0
17.31	3.0
18.08	4.0
18.84	1.0
19.59	2.0
20.34	3.0
21.08	4.0
21.85	1.0
22.6	2.0
23.36	3.0
24.13	4.0
24.88	1.0
25.63	2.0
26.38	3.0
27.13	4.0
27.9	1.0
28.64	2.0
29.41	3.0
30.18	4.0
30.93	1.0
31.69	2.0
32.44	3.0
33.19	4.0
33.98	1.0
34.73	2.0
35.48	3.0
36.23	4.0
37.0	1.0
37.72	2.0
38.48	3.0
39.24	4.0
40.02	1.0
40.72	2.0
41.48	3.0
42.25	4.0
42.98	1.0
43.75	2.0
44.5	3.0
45.24	4.0
46.0	1.0
46.78	2.0
47.53	3.0
48.25	4.0
49.01	1.0
49.78	2.0
50.53	3.0
51.25	4.0
52.01	1.0
52.74	2.0
53.47	3.0
54.24	4.0
55.0	1.0
55.75	2.0
56.5	3.0
57.25	4.0
58.01	1.0
58.73	2.0
59.46	3.0
60.24	4.0
60.96	1.0
61.72	2.0
62.47	3.0
63.21	4.0
63.98	1.0
64.72	2.0
65.44	3.0
66.23	4.0
66.97	1.0
67.72	2.0
68.45	3.0
69.2	4.0
69.94	1.0
70.66	2.0
71.4	3.0
72.17	4.0
72.91	1.0
73.66	2.0
74.37	3.0
75.12	4.0
75.89	1.0
76.62	2.0
77.39	3.0
78.1	4.0
78.85	1.0
79.61	2.0
80.36	3.0
81.08	4.0
81.83	1.0
82.57	2.0
83.29	3.0
84.05	4.0
84.84	1.0
85.6	2.0
86.36	3.0
87.12	4.0
87.87	1.0
88.6	2.0
89.37	3.0
90.12	4.0
90.86	1.0
91.61	2.0
92.33	3.0
93.1	4.0
93.85	1.0
94.6	2.0
95.39	3.0
96.11	4.0
96.85	1.0
97.59	2.0
98.32	3.0
99.06	4.0
99.82	1.0
100.55	2.0
101.28	3.0
102.07	4.0
102.82	1.0
103.57	2.0
104.33	3.0
105.02	4.0
105.77	1.0
106.52	2.0
107.28	3.0
108.0	4.0
108.73	1.0
109.48	2.0
110.22	3.0
110.95	4.0
111.69	1.0
112.43	2.0
113.17	3.0
113.92	4.0
114.67	1.0
115.41	2.0
116.15	3.0
116.88	4.0
117.62	1.0
118.36	2.0
119.11	3.0
119.81	4.0
120.57	1.0
121.3	2.0
122.02	3.0
122.76	4.0
123.5	1.0
124.24	2.0
124.98	3.0
125.72	4.0
126.45	1.0
127.19	2.0
127.93	3.0
128.67	4.0
129.39	1.0
130.12	2.0
130.85	3.0
131.56	4.0
132.3	1.0
133.04	2.0
133.77	3.0
134.51	4.0
135.24	1.0
135.97	2.0
136.69	3.0
137.44	4.0
138.19	1.0
138.91	2.0
139.62	3.0
140.35	4.0
141.11	1.0
141.85	2.0
142.56	3.0
143.27	4.0
144.0	1.0
144.7	2.0
145.43	3.0
146.17	4.0
146.88	1.0
147.61	2.0
148.33	3.0
149.04	4.0
149.78	1.0
150.52	2.0
151.24	3.0
151.99	4.0
152.71	1.0
153.44	2.0
154.15	3.0
154.89	4.0
155.64	1.0
156.37	2.0
157.1	3.0
157.84	4.0
158.56	1.0
159.28	2.0
160.0	3.0
